Н-502;Молодово – Кротово;9/101102
Н-503;Зарудье – Лысуха;9/101102
Н-504;Суловы – Оброво – Кацки;9/101102
Н-505;Стрельно – Куляки – Сочивки;9/101102
Н-506;Снитово – Трудовая;9/101102
Н-507;Иваново – Сычево – Сочивки;9/101102
Н-508;Яечковичи – Потаповичи – граница Ивановского района;9/101102
Н-509;Лясковичи – Верхустье;9/101102
Н-510;Крытышин – Рагодощь;9/101102
Н-511;Рудск – Зарудье;9/101102
Н-512;Горбаха – Климентиново – Завоятин;9/101102
Н-513;Березляны – Куляки;9/101102
Н-514;Стромец – Глинно;9/101102
Н-521;Ружаны – Лысково;9/101102
Н-522;Долгое – Сухополь – Борки;9/101102
Н-523;Клепачи – Ворониловичи – Юндилы;9/101102
Н-524;Пружаны – Клепачи – Пески;9/101102
Н-525;Добучин – Трухоновичи;9/101102
Н-526;Пружаны – Долгое – Полонное Заболотье;9/101102
Н-527;Чахец – Кутневичи;9/101102
Н-528;Оранчицы – Бакуны – Винец;9/101102
Н-529;Колядичи – Рожковичи – Лежайка;9/101102
Н-530;Передельск – Лозовка;9/101102
Н-531;Кобыловка – Гута;9/101102
Н-532;Ровбицк – Приколесь – Попелёво;9/101102
Н-533;Ружаны – Ворониловичи – Островок;9/101102
Н-534;Мыльниск – Хидры;9/101102
Н-535;Пружаны – Шубичи – Клетное;9/101102
Н-536;Ярошевичи – Зиновичи – Могилёвцы;9/101102
Н-537;Хорева – Скорцы;9/101102
Н-538;Лихосельцы – Радецк;9/101102
Н-539;Шени – Котёлки – Шакуны;9/101102
Н-540;Купичи – Шерешево – Великое Село;9/101102
Н-541;Хорева – Бортновичи – Жогалы;9/101102
Н-542;Щерчово – Тимоховщина;9/101102
Н-543;Городечно – Харки – Жабин;9/101102
Н-544;Чепели – Мурава – Сухополь;9/101102
Н-545;Слонимцы – Городняны;9/101102
Н-546;Белоусовщина – Большие Яковичи;9/101102
Н-547;Щербы – Александровка;9/101102
Н-548;Яновщизна – Мурава;9/101102
Н-549;Кузевичи – Рачки;9/101102
Н-550;Березница – Долки – Колозубы;9/101102
Н-552;Клетное – Бакуны;9/101102
Н-553;Пружаны – Ляхи – Каштановка;9/101102
Н-554;Белоусовщина – Поросляны;9/101102
Н-555;Мурава – Бакуны;9/101102
Н-556;Смоляны – Туловщина – Загорье;9/101102
Н-557;Криница – Окольник;9/101102
Н-558;Заневичи – Обеч;9/101102
Н-559;Арабники – Малые Яковичи;9/101102
Н-560;Городечно – Прилутчина;9/101102
Н-561;Пружаны – Козлы;9/101102
Н-562;Каштановка – Слобудка;9/101102
Н-563;Чахец – Хомно;9/101102
Н-564;Могилёвцы – Либерполь;9/101102
Н-565;Броды – Стойлы;9/101102
Н-566;Скорцы – Жогалы;9/101102
Н-567;Товцвилы – Верчицы;9/101102
Н-568;Зеленевичи – граница Гродненской области;9/101102
Н-569;Семенча-2 – Семенча-1;9/101102
Н-580;Столин – Струга – Ольманы;9/101102
Н-581;Струга – Ворони – Лютый Бор;9/101102
Н-582;Ворони – Бухличи – Копани;9/101102
Н-583;Большие Викоровичи – Отвержичи;9/101102
Н-584;Верхний Теребежов – Нижний Теребежов;9/101102
Н-585;Бережное – Рубель;9/101102
Н-586;Федоры – Нечатово;9/101102
Н-587;Колодное – Овсемирово;9/101102
Н-588;Рухча-2 – Кострово;9/101102
Н-589;Радчицк – Понижье;9/101102
Н-590;Глинка – Первомайск;9/101102
Н-591;Городная – Деревная;9/101102
Н-592;Глинка – Колония;9/101102
Н-593;Радчицк – Рухча-2 – Стахово;9/101102
Н-594;Рухча-1 – Цмень-1 – Крушин;9/101102
Н-595;Столин – Рухча-1 – Ситицк;9/101102
Н-596;Столин – Видибор – Осовая – Вуйвичи;9/101102
Н-597;Юнище – хутор Юнище;9/101102
Н-598;Комарники – Стахово;9/101102
Н-599;Осовцы – Ворсынь;9/101102
Н-600;Видибор – Бережное;9/101102
Н-601;Дубенец – Могильное;9/101102
Н-602;Бережное – Бор-Дубенец;9/101102
Н-603;Большое Малешево – Ремель – Ольшаны;9/101102
Н-604;Ольгомель – Оздамичи;9/101102
Н-605;Лутки – Коротичи;9/101102
Н-606;Обход города Давид-Городок от автомобильной дороги Р-88 Житковичи – Давид-Городок – граница Украины (Верхний Теребежов) до автомобильной дороги Р-88 Житковичи – Давид-Городок – граница Украины (Верхний Теребежов);9/101102
Н-607;Давид-Городок – Туры – Хорск;9/101102
Н-608;Малые Орлы – Лядец – Туры;9/101102
Н-609;Давид-Городок – Ольпень – Хотомель;9/101102
Н-610;Давид-Городок – Велемичи – Ольпень;9/101102
Н-611;Велемичи – Турское;9/101102
Н-612;Велемичи – Старина;9/101102
Н-613;Уголец – Городец – Лядец;9/101102
Н-614;Маньковичи – урочище Стасино;9/101102
Н-615;Речица – Лесной;9/101102
Н-616;Цмень-1 – Цмень-2;9/101102
Н-617;Плотница – Бродче;9/101102
Н-618;Ворони – Остров – Новый Бор;9/101102
